title,document,topic
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","So do I and so does Axel Lonsvinder, two-time Olympic champion. There's a video of him where he drives his up the mountain to go skiing. Dietmar watched that video and commented, hey Axel, how did you get the skis in the car?",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","By the way, great car. So Axel, can you do me the favor? Can you do the demonstration?",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","Hi Alex, hello Andreas. Sure, nothing easier than that. If you do not have space in the trunk, you can easily put a roof box on the.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","This is how I get the skis in the car. I hope that was helpful. And by the way, great question, Diezmar.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)",Voila! His boots. Let's put them into the frunk.,0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","The front trunk, aka frunk. Yeah, a very useful, another cargo space. That's nice.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","A second trunk in the front. Diebme, there you have it. Skis fit in the back and you have some additional space in the front.",0
"Porsche #AskPorsche ¦¦ Part 04 Hydrogen power, autopilot, lithium mining and transportation in the Taycan (1080p 25fps H264 128kbit AAC)","Guys, thank you for your interest. We hope you enjoyed this. Goodbye for now from Stuttgart-Zochenhausen.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"The sports car of the luxury saloon segment, a title that the has enjoyed since it launched back in 2009. Seven years and over 150,000 units later, is reimagining the concept of the Gran Turismo once again, with new engines, a new chassis, a futuristic display and control concept, and a highly emotive design that draws greater parallels with the iconic 911 sports car.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"More than ever before, the new is bringing together two opposing characteristics: the performance of a sports car and the comfort of a luxury saloon. It is this symbiosis that makes the. The second generation is a completely new development.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"In my opinion, the successor vehicle in the line is characterized by three columns, three directions that guided our development. Firstly, a clearly reworked design that picks up on the design language to great effect, while also looking to the future. Secondly, performance, where the brand promise of the vehicle positions it as the sportiest vehicle in the luxury segment.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"And thirdly, comfort. We've taken a significant step forward with the successor model, both in terms of rolling comfort and ride comfort, and in terms of redefining comfort for the occupants in the interior. We promised to offer the sportiest vehicle in the segment.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"In delivering on our promise, the most important factor for us isn't absolute performance, but rather the weight-to-power ratio of the vehicle. And since we've been able to achieve significant weight savings with the body, we're able to fulfill our claim of delivering best-in-class performance with relatively moderate performance improvements of 20 to 40 horsepower, depending on the engine, and have still been able to reduce fuel consumption by an average of 15%, despite the increase in power.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"The current 911 was the inspiration behind the design language of the new. The vehicle has an even more dynamic fly line and even borrows some specific design elements from the iconic sports car, such as the distinctive arches and the three-dimensional tail lights. When it comes to the interior, however, the sets completely new standards in terms of design.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"Anyone who has ever driven a immediately understands what we are talking about when we say, this is the sports car of its segment. The challenge as a designer, of course, is to visualize this precisely. Which brings us back to the proportions of the vehicle.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),Ensuring the vehicle is the lowest and widest vehicle in its class. Small details like the arches above the rear wheels and the way the cabin tapers towards the rear. All of these features are also design elements that are familiar from classic sports car designs that have been applied to this vehicle.,0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"Despite the size of the vehicle, the visual message is clear. I'm the sports car of my segment. Looking at the rear of the new, of course, the idea of a distinctive character comes to mind, and in turn fully emphasizes the idea of width and of visually reduced height.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"For details such as the tail lights, we pursued a very specific philosophy, an approach we initially adopted with the Macan. We made it clear, we want the taillight to be three-dimensional, in other words, to reflect a real architecture, but combined with the idea of the two taillights merging with one another on the outside. The same applies to the logo.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"As we've always said, we want to give it a real home with a three-dimensional character. The key aspect here is how it appears at night, when so many vehicles generally lose their brand identity. In our case, however, it is immediately apparent.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"If I'm driving behind a car at night, I will immediately recognize that it's a. An important feature of the interior that again emphasizes the width is the visually streamlined instrument panel. For me personally, the real highlight of this vehicle is the wide screen that is fully integrated into the surface.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"To enable the screen to be integrated, the air vents, which are normally positioned on the right and left and give you the feeling that the screen is crammed in, have now been shifted down. The vents are also closed when not in use. A further technical highlight.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"These are all elements where I can say that we as designers had a great deal of freedom to implement an extremely attractive design. A needs to be fast, dynamic, and, of course, efficient. In the, all three new engines meet these precise requirements.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"In the top model, the Turbo, a 4-liter V8 petrol engine delivers 550 horsepower. The second petrol engine in the portfolio is fitted in the 4S, a 2.9-liter V6 delivering 440 horsepower. In terms of diesel engines, the new 4S diesel, available for the first time, impresses with an 8-cylinder engine with 4-litre displacement, delivering 422 horsepower with 850 Nm of torque.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"All-wheel drive also comes as standard with all three models, as does the PDK double-clutch transmission, now with eight stages. This is the new 4.0-litre bit turbo engine for the turbo. In terms of efficiency and consumption, with this engine we've implemented a cylinder shut-off function, primarily to reduce fuel consumption in the partial load range.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"We've also reduced the sweat volume from 4.8 to 4.0 liters of displacement. What's more, we've systematically overhauled all friction parameters and friction points, enabling us to minimize friction loss in the unit. At the start we considered various ways of designing the entire cylinder barrel concept, so as to optimize tribology, power wear and oil consumption, and ultimately found a new way to implement our cylinder barrel with the new innovative iron coating.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"This is a process that we developed in parallel to the product, but it is not in use in the new. We will then introduce a six-cylinder engine from the range of petrol engines in the. This engine will be used in the S models.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"In terms of basic concepts, this engine is largely similar to the eight-cylinder engine. In other words, a turbocharged engine in which the exhaust gas turbo technology is housed in the front of the engine and brings together a number of character traits from the eight-cylinder engine. The transmission of the new is a completely new development.",0
Porsche All you need to know about the new Porsche Panamera (1080p 25fps H264 128kbit AAC),"An 8-speed double-clutch transmission. One new feature of the transmission is the significantly reduced friction loss, which makes the transmission more efficient. The spread has also increased compared to the previous transmission.",0
